Timestamp,Count,Mode
2026-02-26 20:24:06,1,Single
2026-02-26 20:34:01,1,Single
2026-02-26 20:44:05,1,Single
2026-02-26 20:54:10,1,Single
2026-02-26 21:04:12,1,Single
2026-02-26 21:13:58,1,Single
2026-02-26 21:24:04,1,Single
2026-02-26 21:34:24,1,Single
2026-02-26 21:44:21,1,Single
2026-02-26 21:55:00,1,Single
2026-02-26 22:04:03,1,Single
2026-02-26 22:14:04,1,Single
2026-02-26 22:24:16,1,Single
2026-02-26 22:34:06,1,Single
2026-02-26 22:44:01,1,Single
2026-02-26 22:54:21,1,Single
2026-02-26 23:04:04,1,Single
2026-02-26 23:15:22,1,Single
2026-02-26 23:28:00,1,Single
2026-02-26 23:36:21,1,Single
2026-02-27 00:04:24,1,Single
2026-02-27 00:24:03,1,Single
2026-02-27 00:39:56,1,Single
2026-02-27 00:44:31,1,Single
2026-02-27 00:54:02,1,Single
2026-02-27 01:04:37,1,Single
2026-02-27 01:14:08,1,Single
2026-02-27 01:24:03,1,Single
2026-02-27 01:33:58,1,Single
2026-02-27 01:44:03,1,Single
2026-02-27 01:55:10,1,Single
2026-02-27 02:04:04,1,Single
2026-02-27 02:14:11,1,Single
2026-02-27 02:25:06,1,Single
2026-02-27 02:34:25,1,Single
2026-02-27 02:44:44,1,Single
2026-02-27 02:54:20,1,Single
2026-02-27 03:04:13,1,Single
2026-02-27 03:14:16,1,Single
2026-02-27 03:24:45,1,Single
2026-02-27 03:34:06,1,Single
2026-02-27 03:44:01,1,Single
2026-02-27 03:54:24,1,Single
2026-02-27 04:04:20,1,Single
2026-02-27 04:14:06,1,Single
2026-02-27 04:24:06,1,Single
2026-02-27 04:34:03,1,Single
2026-02-27 04:44:03,1,Single
2026-02-27 04:54:02,1,Single
2026-02-27 05:04:13,1,Single
2026-02-27 05:14:03,1,Single
2026-02-27 05:24:02,1,Single
2026-02-27 05:34:11,1,Single
2026-02-27 05:44:08,1,Single
2026-02-27 05:54:05,1,Single
2026-02-27 06:04:21,1,Single
2026-02-27 06:14:05,1,Single
2026-02-27 06:24:07,1,Single
2026-02-27 06:34:07,1,Single
2026-02-27 06:44:05,1,Single
2026-02-27 06:54:11,1,Single
2026-02-27 07:04:04,1,Single
2026-02-27 07:14:27,1,Single
2026-02-27 07:24:27,1,Single
2026-02-27 07:34:38,1,Single
2026-02-27 07:44:06,1,Single
2026-02-27 07:54:04,1,Single
2026-02-27 08:04:11,1,Single
2026-02-27 08:14:13,1,Single
2026-02-27 08:24:31,1,Single
2026-02-27 08:34:58,1,Single
2026-02-27 08:44:27,1,Single
2026-02-27 08:54:01,1,Single
2026-02-27 09:04:09,1,Single
2026-02-27 09:14:14,1,Single
2026-02-27 09:24:46,1,Single
2026-02-27 09:34:03,1,Single
2026-02-27 09:44:40,1,Single
2026-02-27 09:54:24,1,Single
2026-02-27 10:04:05,1,Single
2026-02-27 10:14:02,1,Single
2026-02-27 10:24:00,1,Single
2026-02-27 10:34:18,1,Single
2026-02-27 10:44:43,1,Single
2026-02-27 10:54:12,1,Single
2026-02-27 11:04:02,1,Single
2026-02-27 11:14:09,1,Single
2026-02-27 11:24:37,1,Single
2026-02-27 11:34:17,1,Single
2026-02-27 11:45:17,1,Single
2026-02-27 11:54:56,1,Single
2026-02-27 12:04:10,1,Single
2026-02-27 12:14:06,1,Single
2026-02-27 12:24:22,1,Single
2026-02-27 12:34:43,1,Single
2026-02-27 12:44:32,1,Single
2026-02-27 12:54:04,1,Single
2026-02-27 13:04:08,1,Single
2026-02-27 13:14:07,1,Single
2026-02-27 13:24:10,1,Single
2026-02-27 13:34:03,1,Single
2026-02-27 13:44:24,1,Single
2026-02-27 13:54:11,1,Single
2026-02-27 14:04:19,1,Single
2026-02-27 14:14:26,1,Single
2026-02-27 14:24:46,1,Single
2026-02-27 14:34:13,1,Single
2026-02-27 14:44:10,1,Single
2026-02-27 14:54:10,1,Single
2026-02-27 15:04:10,1,Single
2026-02-27 15:14:04,1,Single
2026-02-27 15:24:02,1,Single
2026-02-27 15:34:01,1,Single
2026-02-27 15:44:12,1,Single
2026-02-27 15:54:07,1,Single
2026-02-27 16:04:03,1,Single
2026-02-27 16:13:59,1,Single
2026-02-27 16:24:15,1,Single
2026-02-27 16:34:22,1,Single
2026-02-27 16:44:29,1,Single
2026-02-27 16:55:08,1,Single
2026-02-27 17:03:59,1,Single
2026-02-27 17:14:59,1,Single
2026-02-27 17:24:00,1,Single
2026-02-27 17:33:59,1,Single
2026-02-27 17:45:40,1,Single
2026-02-27 17:54:36,1,Single
2026-02-27 18:04:36,1,Single
2026-02-27 18:14:54,1,Single
2026-02-27 18:24:16,1,Single
2026-02-27 18:34:00,1,Single
2026-02-27 18:44:14,1,Single
2026-02-27 18:54:31,1,Single
2026-02-27 19:04:08,1,Single
2026-02-27 19:14:04,1,Single
2026-02-27 19:24:06,1,Single
2026-02-27 19:34:07,1,Single
2026-02-27 19:44:05,1,Single
2026-02-27 19:54:02,1,Single
2026-02-27 20:04:13,1,Single
2026-02-27 20:14:03,1,Single
2026-02-27 20:24:04,1,Single
2026-02-27 20:34:08,1,Single
2026-02-27 20:44:03,1,Single
2026-02-27 20:54:05,1,Single
2026-02-27 21:04:04,1,Single
2026-02-27 21:14:00,1,Single
2026-02-27 21:24:09,1,Single
2026-02-27 21:34:05,1,Single
2026-02-27 21:44:19,1,Single
2026-02-27 21:54:04,1,Single
2026-02-27 22:04:02,1,Single
2026-02-27 22:14:53,1,Single
2026-02-27 22:24:21,1,Single
2026-02-27 22:34:02,1,Single
2026-02-27 22:44:49,1,Single
2026-02-27 22:54:08,1,Single
2026-02-27 23:05:46,1,Single
2026-02-27 23:14:03,1,Single
2026-02-27 23:24:06,1,Single
2026-02-27 23:37:34,1,Single
2026-02-27 23:44:26,1,Single
2026-02-27 23:54:20,1,Single
2026-02-28 00:04:06,1,Single
2026-02-28 00:14:06,1,Single
2026-02-28 00:25:32,1,Single
2026-02-28 00:34:47,1,Single
2026-02-28 00:44:06,1,Single
2026-02-28 00:54:01,1,Single
2026-02-28 01:04:11,1,Single
2026-02-28 01:14:04,1,Single
2026-02-28 01:24:06,1,Single
2026-02-28 01:34:01,1,Single
2026-02-28 01:44:04,1,Single
2026-02-28 01:54:12,1,Single
2026-02-28 02:04:08,1,Single
2026-02-28 02:14:07,1,Single
2026-02-28 02:24:04,1,Single
2026-02-28 02:34:06,1,Single
2026-02-28 02:44:08,1,Single
2026-02-28 02:54:00,1,Single
2026-02-28 03:04:13,1,Single
2026-02-28 03:14:05,1,Single
2026-02-28 03:24:08,1,Single
2026-02-28 03:34:02,1,Single
2026-02-28 03:44:06,1,Single
2026-02-28 03:54:10,1,Single
2026-02-28 10:24:00,1,Single
2026-02-28 10:34:34,1,Single
2026-02-28 10:44:06,1,Single
2026-02-28 10:54:04,1,Single
2026-02-28 11:04:07,1,Single
2026-02-28 11:14:01,1,Single
2026-02-28 11:24:00,1,Single
2026-02-28 11:33:57,1,Single
2026-02-28 11:43:57,1,Single
2026-02-28 11:54:03,1,Single
2026-02-28 12:04:09,1,Single
2026-02-28 12:14:03,1,Single
2026-02-28 12:24:03,1,Single
2026-02-28 12:34:02,1,Single
2026-02-28 12:44:04,1,Single
2026-02-28 12:54:07,1,Single
2026-02-28 13:04:08,1,Single
2026-02-28 13:14:12,1,Single
2026-02-28 13:24:02,1,Single
2026-02-28 13:33:59,1,Single
2026-02-28 13:44:10,1,Single
2026-02-28 13:53:58,1,Single
2026-02-28 14:04:08,1,Single
2026-02-28 14:14:03,1,Single
2026-02-28 14:24:03,1,Single
2026-02-28 14:33:57,1,Single
2026-02-28 14:44:09,1,Single
2026-02-28 14:54:04,1,Single
2026-02-28 15:04:01,1,Single
2026-02-28 15:14:01,1,Single
2026-02-28 15:24:07,1,Single
2026-02-28 15:34:09,1,Single
2026-02-28 15:43:59,1,Single
2026-02-28 15:53:59,1,Single
2026-02-28 16:04:02,1,Single
2026-02-28 16:14:01,1,Single
2026-02-28 16:24:02,1,Single
2026-02-28 16:34:07,1,Single
2026-02-28 16:44:02,1,Single
2026-02-28 16:54:10,1,Single
2026-02-28 17:03:59,1,Single
2026-02-28 17:14:06,1,Single
2026-02-28 17:23:59,1,Single
2026-02-28 17:34:07,1,Single
2026-02-28 17:44:04,1,Single
2026-02-28 17:54:02,1,Single
2026-02-28 18:04:03,1,Single
2026-02-28 18:14:00,1,Single
2026-02-28 18:24:06,1,Single
2026-02-28 18:34:02,1,Single
2026-02-28 18:44:03,1,Single
2026-02-28 18:54:02,1,Single
2026-02-28 19:04:09,1,Single
2026-02-28 19:14:02,1,Single
2026-02-28 19:24:03,1,Single
2026-02-28 19:34:13,1,Single
2026-02-28 19:44:03,1,Single
2026-02-28 19:54:02,1,Single
2026-02-28 20:04:00,1,Single
2026-02-28 20:14:00,1,Single
2026-02-28 20:24:05,1,Single
2026-02-28 20:34:10,1,Single
2026-02-28 20:44:11,1,Single
2026-02-28 20:54:01,1,Single
2026-02-28 21:04:03,1,Single
2026-02-28 21:14:01,1,Single
2026-02-28 21:24:13,1,Single
2026-02-28 21:34:09,1,Single
2026-02-28 21:44:00,1,Single
2026-02-28 21:54:08,1,Single
2026-02-28 22:04:05,1,Single
2026-02-28 22:14:00,1,Single
2026-02-28 22:24:21,1,Single
2026-02-28 22:34:03,1,Single
2026-02-28 22:44:02,1,Single
2026-02-28 22:54:05,1,Single
2026-02-28 23:03:57,1,Single
2026-02-28 23:14:08,1,Single
2026-02-28 23:24:11,1,Single
2026-02-28 23:34:24,1,Single
2026-02-28 23:44:08,1,Single
2026-02-28 23:54:08,1,Single
2026-03-01 00:04:08,1,Single
2026-03-01 00:14:20,1,Single
2026-03-01 00:24:04,1,Single
2026-03-01 00:34:06,1,Single
2026-03-01 00:44:10,1,Single
2026-03-01 00:54:05,1,Single
2026-03-01 01:04:09,1,Single
2026-03-01 01:14:04,1,Single
2026-03-01 01:24:08,1,Single
2026-03-01 01:34:07,1,Single
2026-03-01 01:44:02,1,Single
2026-03-01 01:54:13,1,Single
2026-03-01 02:04:04,1,Single
2026-03-01 02:14:08,1,Single
2026-03-01 02:24:15,1,Single
2026-03-01 02:33:56,1,Single
2026-03-01 02:44:04,1,Single
2026-03-01 02:54:09,1,Single
2026-03-01 03:04:01,1,Single
2026-03-01 03:14:04,1,Single
2026-03-01 03:25:06,1,Single
2026-03-01 03:34:23,1,Single
2026-03-01 03:45:04,1,Single
2026-03-01 03:54:20,1,Single
2026-03-01 04:04:57,1,Single
2026-03-01 04:14:29,1,Single
2026-03-01 04:24:08,1,Single
2026-03-01 04:34:01,1,Single
2026-03-01 04:44:04,1,Single
2026-03-01 04:54:09,1,Single
2026-03-01 05:04:08,1,Single
2026-03-01 05:14:05,1,Single
2026-03-01 05:24:08,1,Single
2026-03-01 05:34:04,1,Single
2026-03-01 05:43:59,1,Single
2026-03-01 05:54:00,1,Single
2026-03-01 06:04:03,1,Single
2026-03-01 06:14:00,1,Single
2026-03-01 06:24:02,1,Single
2026-03-01 06:34:03,1,Single
2026-03-01 06:44:01,1,Single
2026-03-01 06:53:59,1,Single
2026-03-01 07:04:01,1,Single
2026-03-01 07:14:02,1,Single
2026-03-01 07:24:02,1,Single
2026-03-01 07:34:09,1,Single
2026-03-01 07:44:07,1,Single
2026-03-01 07:54:05,1,Single
2026-03-01 08:04:31,1,Single
2026-03-01 08:14:22,1,Single
2026-03-01 08:25:25,1,Single
2026-03-01 08:34:24,1,Single
2026-03-01 08:44:00,1,Single
2026-03-01 08:54:51,1,Single
2026-03-01 09:04:12,1,Single
2026-03-01 09:13:59,1,Single
2026-03-01 09:24:44,1,Single
2026-03-01 09:34:17,1,Single
2026-03-01 09:45:16,1,Single
2026-03-01 09:54:08,1,Single
2026-03-01 10:04:04,1,Single
2026-03-01 10:13:59,1,Single
2026-03-01 10:24:02,1,Single
2026-03-01 10:33:57,1,Single
2026-03-01 10:43:59,1,Single
2026-03-01 10:54:01,1,Single
2026-03-01 11:04:00,1,Single
2026-03-01 11:14:06,1,Single
2026-03-01 11:24:09,1,Single
2026-03-01 11:34:05,1,Single
2026-03-01 11:44:03,1,Single
2026-03-01 11:54:11,1,Single
2026-03-01 12:03:59,1,Single
2026-03-01 12:14:02,1,Single
2026-03-01 12:24:00,1,Single
2026-03-01 12:34:02,1,Single
2026-03-01 12:44:00,1,Single
2026-03-01 12:54:08,1,Single
2026-03-01 13:04:34,1,Single
2026-03-01 13:14:42,1,Single
2026-03-01 13:24:03,1,Single
2026-03-01 13:34:01,1,Single
2026-03-01 13:44:01,1,Single
2026-03-01 13:54:00,1,Single
2026-03-01 14:04:03,1,Single
2026-03-01 14:14:01,1,Single
2026-03-01 14:24:04,1,Single
2026-03-01 14:34:05,1,Single
2026-03-01 14:44:01,1,Single
2026-03-01 14:54:05,1,Single
2026-03-01 15:04:03,1,Single
2026-03-01 15:14:01,1,Single
2026-03-01 15:23:59,1,Single
2026-03-01 15:34:14,1,Single
2026-03-01 15:44:02,1,Single
2026-03-01 15:54:06,1,Single
2026-03-01 16:04:05,1,Single
2026-03-01 16:14:04,1,Single
2026-03-01 16:24:01,1,Single
2026-03-01 16:34:02,1,Single
2026-03-01 16:44:03,1,Single
2026-03-01 16:54:06,1,Single
2026-03-01 17:04:01,1,Single
2026-03-01 17:14:09,1,Single
2026-03-01 17:24:04,1,Single
2026-03-01 17:34:07,1,Single
2026-03-01 17:44:05,1,Single
2026-03-01 17:54:07,1,Single
2026-03-01 18:04:02,1,Single
2026-03-01 18:14:01,1,Single
2026-03-01 18:24:04,1,Single
2026-03-01 18:34:01,1,Single
2026-03-01 18:44:12,1,Single
2026-03-01 18:54:01,1,Single
2026-03-01 19:04:23,1,Single
2026-03-01 19:14:49,1,Single
2026-03-01 19:24:32,1,Single
2026-03-01 19:35:01,1,Single
2026-03-01 19:44:45,1,Single
2026-03-01 19:54:28,1,Single
2026-03-01 20:04:14,1,Single
2026-03-01 20:14:05,1,Single
2026-03-01 20:24:31,1,Single
2026-03-01 20:34:03,1,Single
2026-03-01 20:44:02,1,Single
2026-03-01 20:54:10,1,Single
2026-03-01 21:04:03,1,Single
2026-03-01 21:14:09,1,Single
2026-03-01 21:24:06,1,Single
2026-03-01 21:34:12,1,Single
2026-03-01 21:44:02,1,Single
2026-03-01 21:54:10,1,Single
2026-03-01 22:04:04,1,Single
2026-03-01 22:14:05,1,Single
2026-03-01 22:24:58,1,Single
2026-03-01 22:34:30,1,Single
2026-03-01 22:44:02,1,Single
2026-03-01 22:54:31,1,Single
2026-03-01 23:04:39,1,Single
2026-03-01 23:14:44,1,Single
2026-03-01 23:24:38,1,Single
2026-03-01 23:34:14,1,Single
2026-03-01 23:44:14,1,Single
2026-03-01 23:54:05,1,Single
2026-03-02 00:04:05,1,Single
2026-03-02 00:14:26,1,Single
2026-03-02 00:24:16,1,Single
2026-03-02 00:34:17,1,Single
2026-03-02 00:44:16,1,Single
2026-03-02 00:54:05,1,Single
2026-03-02 01:04:31,1,Single
2026-03-02 01:14:08,1,Single
2026-03-02 01:23:58,1,Single
2026-03-02 01:34:05,1,Single
2026-03-02 01:44:04,1,Single
2026-03-02 01:54:02,1,Single
2026-03-02 02:04:01,1,Single
2026-03-02 02:14:01,1,Single
2026-03-02 02:24:05,1,Single
2026-03-02 02:34:14,1,Single
2026-03-02 02:44:28,1,Single
2026-03-02 02:54:03,1,Single
2026-03-02 03:04:13,1,Single
2026-03-02 03:14:04,1,Single
2026-03-02 03:24:08,1,Single
2026-03-02 03:34:02,1,Single
2026-03-02 03:44:05,1,Single
2026-03-02 03:54:10,1,Single
2026-03-02 04:04:04,1,Single
2026-03-02 04:13:59,1,Single
2026-03-02 04:23:57,1,Single
2026-03-02 04:34:07,1,Single
2026-03-02 04:43:59,1,Single
2026-03-02 04:54:16,1,Single
2026-03-02 05:04:10,1,Single
2026-03-02 05:14:07,1,Single
2026-03-02 05:24:03,1,Single
2026-03-02 05:34:04,1,Single
2026-03-02 05:44:01,1,Single
2026-03-02 05:54:00,1,Single
2026-03-02 06:04:06,1,Single
2026-03-02 06:13:59,1,Single
2026-03-02 06:24:00,1,Single
2026-03-02 06:34:03,1,Single
2026-03-02 06:44:03,1,Single
2026-03-02 06:54:07,1,Single
2026-03-02 07:04:05,1,Single
2026-03-02 07:14:03,1,Single
2026-03-02 07:24:06,1,Single
2026-03-02 07:34:06,1,Single
2026-03-02 07:44:08,1,Single
2026-03-02 07:53:59,1,Single
2026-03-02 08:04:07,1,Single
2026-03-02 08:14:11,1,Single
2026-03-02 08:24:01,1,Single
2026-03-02 08:34:02,1,Single
2026-03-02 08:44:14,1,Single
2026-03-02 08:54:03,1,Single
2026-03-02 09:04:01,1,Single
2026-03-02 09:14:01,1,Single
2026-03-02 09:24:00,1,Single
2026-03-02 09:34:09,1,Single
2026-03-02 09:44:04,1,Single
2026-03-02 09:54:04,1,Single
2026-03-02 10:04:09,1,Single
2026-03-02 10:14:02,1,Single
2026-03-02 10:24:05,1,Single
2026-03-02 10:34:05,1,Single
2026-03-02 10:43:59,1,Single
2026-03-02 10:54:07,1,Single
2026-03-02 11:03:58,1,Single
2026-03-02 11:14:03,1,Single
2026-03-02 11:24:02,1,Single
2026-03-02 11:34:04,1,Single
2026-03-02 11:44:06,1,Single
2026-03-02 11:54:13,1,Single
2026-03-02 12:04:02,1,Single
2026-03-02 12:14:04,1,Single
2026-03-02 12:24:01,1,Single
2026-03-02 12:34:07,1,Single
2026-03-02 12:44:01,1,Single
2026-03-02 12:54:04,1,Single
2026-03-02 13:04:03,1,Single
2026-03-02 13:14:30,1,Single
2026-03-02 13:24:02,1,Single
2026-03-02 13:33:58,1,Single
2026-03-02 13:44:00,1,Single
2026-03-02 13:54:15,1,Single
2026-03-02 14:04:09,1,Single
2026-03-02 14:13:59,1,Single
2026-03-02 14:24:06,1,Single
2026-03-02 14:34:05,1,Single
2026-03-02 14:44:12,1,Single
2026-03-02 14:54:06,1,Single
2026-03-02 15:04:04,1,Single
2026-03-02 15:14:11,1,Single
2026-03-02 15:24:22,1,Single
2026-03-02 15:34:34,1,Single
2026-03-02 15:54:31,1,Single
